Token ID,Coefficient
13101,-0.0
13102,-0.0
13103,-0.0
13104,-0.0065457344857201005
13105,-0.0
13106,-0.0
13107,-0.0
13108,-0.0
13109,-0.0
13110,-0.0
13111,-0.0
13112,-0.0
13113,-0.0
13114,-1.2874159161053371
13115,-0.0
13116,-0.0
13117,-0.0
13118,-0.0
13119,-0.0
13120,-0.0
13121,-0.1395913555578721
13122,-2.661151055993306
13123,0.0
13124,-0.0
13125,-8.41762482779597
13126,-0.0
13127,0.0
13128,0.0
13129,-0.0
13130,-0.0
13131,-0.0
13132,-2.60856056304324
13133,-0.0
13134,-1.8891152519836172
13135,-0.0
13136,-0.0
13137,0.0
13138,-0.0
13139,-0.0
13140,-0.0
13141,-0.5210310734031092
13142,-0.0
13143,-0.0
13144,-0.0
13145,-3.14570652548299
13146,-0.0
13147,-0.0
13148,-2.394552244428941
13149,-2.4054580329168345
13150,0.0
13151,0.0
13152,-0.0
13153,-4.475956279011473
13154,-0.0
13155,0.0
13156,-0.0
13157,-0.0
13158,-6.085908592954266
13159,-0.6315560524208633
13160,-0.0
13161,0.0
13162,-0.7637209535072751
13163,-0.0
13164,-7.418691430343456
13165,-0.0
13166,-0.0
13167,-1.5111174405717522
13168,0.0
13169,-3.1326511522702565
13170,0.0
13171,0.0
13172,-0.0
13173,-0.0
13174,-4.021410323375998
13175,-1.765336439960193
13176,-3.0384175665067295
13177,0.0
13178,-2.3627958790335524
13179,-0.0
13180,-2.5948285974398435
13181,-0.0
13182,-0.0
13183,-0.0
13184,-0.0
13185,-0.0
13186,-0.0
13187,-0.0
13188,-0.0
13189,-0.0
13190,-0.0
13191,-0.0
13192,0.0
13193,-1.9337453756913514
13194,0.0
13195,-1.9168796372916785
13196,-0.0
13197,-6.323147023256614
13198,0.0
13199,-3.252544790879925
13200,-0.0
13201,-2.4648397501689936
13202,-2.3264170148951866
13203,-0.0
13204,-0.0
13205,-0.0
13206,-0.0
13207,-10.15101740237087
13208,-0.0
13209,-0.0
13210,-0.0
13211,-0.0
13212,-0.0
13213,-0.0
13214,-1.1304605067157512
13215,-0.0
13216,-10.928602294310789
13217,-0.0
13218,-0.19281855329409758
13219,-15.879995015129898
13220,-0.0
13221,-0.0
13222,-1.8545095123504967
13223,0.0
13224,-0.0
13225,-0.0
13226,-0.0
13227,0.0
13228,0.0
13229,-0.0
13230,-0.0
13231,-11.892618534599281
13232,-0.2289303711789748
13233,0.0
13234,-3.594805907160054
13235,0.0
13236,0.0
13237,-0.0
13238,-0.38369450429850444
13239,-0.4801482111490885
13240,0.0
13241,-0.0
13242,-0.0
13243,-0.0
13244,-0.0
13245,-0.0
13246,-0.0
13247,-3.0003832300441466
13248,-0.0
13249,0.0
13250,0.0
13251,-9.91023713089893
13252,-0.4880364610385334
13253,-7.593396868445217
13254,-0.0
13255,-0.0
13256,-0.0
13257,-0.0
13258,-0.4095244124600255
13259,-0.0
13260,-0.0
13261,-0.0
13262,-0.0
13263,0.0
13264,-0.0
13265,0.0
13266,-0.0
13267,-1.126075159144739
13268,-0.0
13269,-0.0
13270,-2.9777998274712307
13271,-0.0
13272,-0.0
13273,-0.0
13274,0.0
13275,-0.5114878920307053
13276,-0.0
13277,-9.241630097430964
13278,-10.122328576410542
13279,-0.0
13280,-1.0590009310078152
13281,-0.0
13282,-0.0
13283,-0.0
13284,0.0
13285,-0.0
13286,-0.0
13287,-0.0
13288,-0.0
13289,-0.0
13290,-0.0
13291,0.0
13292,0.0
13293,-0.0
13294,0.0
13295,0.0
13296,0.0
13297,-0.0
13298,0.0
13299,-0.0
13300,-0.0
13301,-0.0
13302,-0.0
13303,0.0
13304,-0.0
13305,-0.0
13306,-4.938944137667492
13307,-0.0
13308,-0.0
13309,-0.0
13310,-0.0
13311,-0.0
13312,-0.0
13313,-0.0
13314,0.0
13315,-0.0
13316,-0.34778659199266754
13317,-0.0
13318,-0.0
13319,-1.6269284798713375
13320,-0.0
13321,0.0
13322,-0.0
13323,-1.6538409310479032
13324,-1.5690334192632647
13325,-0.0
13326,-0.0
13327,-0.0
13328,-0.0
13329,-0.0
13330,0.0
13331,-2.672088744502348
13332,-0.0
13333,-0.0
13334,-0.0
13335,-0.0
13336,-0.0
13337,0.0
13338,-0.0
13339,-0.0
13340,-0.49890788486154286
13341,0.0
13342,-0.0
13343,-0.0
13344,-0.0
13345,-0.5995225093632799
13346,-0.0
13347,-0.0
13348,0.0
13349,-0.0
13350,-0.0
13351,-0.0
13352,0.0
13353,-0.0824679002203382
13354,-1.4964865239063956
13355,-0.0
13356,-0.0
13357,-0.0
13358,0.0
13359,-0.0
13360,-2.902470425477266
13361,0.0
13362,-0.0
13363,0.0
13364,-0.0
13365,-0.0
13366,0.0
13367,-0.0
13368,-0.0
13369,-11.135207885604233
13370,-0.0
13371,0.0
13372,-0.0
13373,-0.7235625502193174
13374,-0.0
13375,-0.0
13376,-0.0
13377,0.0
13378,-0.0
13379,-0.0
13380,-0.0
13381,0.0
13382,-0.0
13383,-0.0
13384,-11.338949585104421
13385,-0.0
13386,-0.0
13387,-0.0
13388,-0.0
13389,-0.0
13390,-0.0
13391,-0.0
13392,0.0
13393,-1.4537723550359436
13394,-7.851523782856589
13395,-0.40852276389236686
13396,-0.0
13397,-0.0
13398,-0.6164077379103821
13399,-0.0
13400,-12.429222013935934
13401,-0.0
13402,-0.0
13403,0.0
13404,-0.0
13405,-0.0
13406,-0.0
13407,-0.0
13408,-0.0
13409,-0.0
13410,0.0
13411,-0.0
13412,-1.2166282907052552
13413,-1.0234894203024745
13414,-4.697702475578499
13415,-1.0859689020061956
13416,-15.223376493753515
13417,-0.0
13418,0.0
13419,-0.0
13420,0.0
13421,-0.0
13422,-7.746729042644271
13423,-2.801960265660005e-09
13424,-9.333351088892334
13425,-0.0
13426,0.0
13427,-0.0
13428,-0.0
13429,-0.0
13430,-0.0
13431,-0.0
13432,-0.0
13433,-0.0
13434,-0.0
13435,-0.0
13436,-1.4916414031752152
13437,-2.0139937328551225
13438,-0.0
13439,-0.0
13440,-0.0
13441,-0.24702796183675702
13442,-0.0
13443,-0.0
13444,-0.0
13445,-0.0
13446,-0.0
13447,-0.0
13448,-0.0
13449,-0.0
13450,-3.5538686534380903
13451,0.0
13452,-0.0
13453,-0.0
13454,-0.0
13455,-4.789765559580725
13456,-0.0
13457,-17.191662378048132
13458,-0.0
13459,-0.0
13460,-0.0
13461,-0.0
13462,0.0
13463,-1.0569542678498893
13464,-0.0
13465,-0.0
13466,-0.0
13467,-1.7583125707381397
13468,-1.312359943350909
13469,-0.0
13470,0.0
13471,-6.607328162081979
13472,-0.0
13473,-0.4292690963316009
13474,-2.43361589128611
13475,-0.0
13476,-0.4795648434996601
13477,-1.803429957137744
13478,-0.0
13479,-0.0
13480,-0.0
13481,-0.0
13482,-1.7892502767555751
13483,-0.0
13484,-11.485228655036964
13485,-0.0
13486,0.0
13487,-0.0
13488,-0.9858578785696529
13489,-2.107244531261304
13490,-0.0
13491,-0.0
13492,-5.535915175555879
13493,-0.0
13494,-0.0
13495,0.0
13496,-9.573666925072697
13497,-0.9807682307849085
13498,0.0
13499,-0.0
13500,-0.0
13501,-0.0
13502,-0.0
13503,-2.3262207350452773
13504,-0.0
13505,-0.0
13506,-0.0
13507,-0.06455372436345286
13508,-1.2256474990672355
13509,-2.7112071212973565
13510,-0.0
13511,0.0
13512,-0.0
13513,-5.394359216407734
13514,-1.1028534398266867
13515,0.0
13516,-0.0
13517,-0.4057813598255646
13518,0.0
13519,-1.1929714538882878
13520,-0.0
13521,-0.0
13522,-0.0
13523,-0.0
13524,0.0
13525,0.0
13526,-17.668340403732618
13527,-0.0
13528,-0.0
13529,-0.003412875569276966
13530,-0.4174784074997044
13531,0.0
13532,-0.0
13533,-0.0
13534,-3.4761794167687996
13535,-0.0
13536,-0.0
13537,-0.0
13538,0.0
13539,0.0
13540,-0.0
13541,-1.3114924642467336
13542,-3.9325236539645436
13543,-0.0
13544,0.0
13545,-0.0
13546,-0.0
13547,-0.0
13548,0.0
13549,-0.0
13550,0.0
13551,-0.0
13552,-0.8596396170679586
13553,-0.0
13554,-0.0
13555,-0.6031681860453633
13556,0.0
13557,-0.0
13558,-0.0
13559,-0.0
13560,-8.529437515520469
13561,0.0
13562,0.0
13563,0.0
13564,-0.0
13565,-0.0
13566,-2.0317648863495497
13567,-0.5378754763619056
13568,-0.0
13569,-0.0
13570,-0.0
13571,-0.0
13572,-0.0
13573,-0.0
13574,-0.0
13575,-2.0213037241673653
13576,0.0
13577,-8.199342288183924
13578,-0.0
13579,-0.0
13580,-0.0
13581,0.0
13582,-0.0
13583,-2.9058655692856115
13584,-0.0
13585,-7.907271909747778
13586,-0.0
13587,-0.0
13588,-1.6611003337449612
13589,-11.848240857276663
13590,-0.0
13591,-0.0
13592,-0.0
13593,-0.0
13594,-0.0
13595,0.0
13596,-0.0
13597,-0.0
13598,-0.0
13599,-0.0
13600,0.0
13601,-0.0
13602,-0.0
13603,-0.4992237545239784
13604,-4.378503487530965
13605,-0.0
13606,-0.0
13607,-7.601908767214211
13608,-0.0
13609,-0.0
13610,-0.0
13611,-0.6256486281756587
13612,-0.0
13613,-2.4691899955511762
13614,-0.0
13615,0.0
13616,-0.0
13617,-9.99843555539582
13618,0.0
13619,-0.0
13620,-0.0
13621,-12.407171337440541
13622,-0.0
13623,-13.114763624615556
13624,-4.140844207862189
13625,-1.1015872791421264
13626,-0.0
13627,-0.9202117244943652
13628,-5.3615852345746875
13629,-0.0
13630,-0.0
13631,-0.0
13632,-0.0
13633,-0.0
13634,0.0
13635,-0.0
13636,0.0
13637,-0.0
13638,-0.0
13639,-0.0
13640,-4.863689770355268
13641,-0.0
13642,-2.9760793454938117
13643,-0.0
13644,-0.5146800437200924
13645,-0.0
13646,-0.0
13647,-6.855588651803902
13648,-0.0
13649,-0.0
13650,-0.0
13651,-0.0
13652,0.0
13653,-0.0
13654,-0.0
13655,-1.6845513569780703
13656,-4.79697973122542
13657,-0.18634717051466998
13658,-8.693993017728085
13659,-0.0
13660,-5.667424359691104
13661,-0.0
13662,-0.0
13663,-0.9317539036050025
13664,-0.0
13665,-17.702005806322514
13666,-0.0
13667,-0.0
13668,-0.0
13669,-0.0
13670,-0.0
13671,-0.014690833607412652
13672,0.0
13673,-0.0
13674,-0.0
13675,-0.0
13676,-0.0
13677,-0.0
13678,-0.0
13679,-1.0259411119097335
13680,0.0
13681,-0.0
13682,-0.0
13683,-0.0
13684,-0.005521312823566957
13685,-0.9763116632300508
13686,-0.0
13687,-0.0
13688,-2.358415254168192
13689,-0.0
13690,-1.6988980818776802
13691,-0.0
13692,-0.0
13693,-0.0
13694,-0.0
13695,-0.0
13696,-0.0
13697,-0.0
13698,-2.396747659085639
13699,-1.18577580804614
13700,-0.0
13701,-0.0
13702,-0.0
13703,-0.0
13704,-0.0
13705,-0.0
13706,-0.0
13707,-0.0
13708,-0.0
13709,-0.0
13710,-0.0
13711,0.0
13712,-8.339872050763628
13713,-2.6050016706865304
13714,-1.1575154362814497
13715,-0.0
13716,-0.0
13717,-0.0
13718,-0.0
13719,-0.863507550876712
13720,-0.0
13721,-0.7825088959164102
13722,-1.835510475068136
13723,0.0
13724,0.0
13725,-0.0
13726,0.0
13727,-0.0
13728,-0.0
13729,-1.3040801162229603
13730,-5.941051707531887
13731,-0.0
13732,0.0
13733,-0.0
13734,-0.0
13735,-2.0965425233545467
13736,0.0
13737,-0.0
13738,-0.0
13739,0.0
13740,-0.0
13741,-0.0
13742,-10.941704999959766
13743,-0.0
13744,0.0
13745,-0.0
13746,-2.9868076791416156
13747,-0.0
13748,-0.0
13749,0.0
13750,-0.0
13751,0.0
13752,-0.0
13753,-6.5771787086704405
13754,-0.0
13755,-0.0
13756,-0.4438841105245259
13757,0.0
13758,-0.0
13759,-0.0
13760,-0.0
13761,0.0
13762,-0.0
13763,-6.378329033158385
13764,-1.4533927631190353
13765,0.0
13766,-0.0
13767,-1.4764624071004917
13768,-0.0
13769,-5.845060060619949
13770,-0.0
13771,-0.0
13772,-3.253665432547543
13773,-0.0
13774,-2.0646014561318036
13775,-0.0
13776,-0.0
13777,-0.0
13778,-0.0
13779,-2.1873780761869965
13780,-0.0
13781,-0.0
13782,0.0
13783,-19.70803548563897
13784,-0.0
13785,-0.0
13786,-3.5374092291969386
13787,-0.0
13788,-0.0
13789,-0.0
13790,0.0
13791,-0.0
13792,-0.0
13793,-0.0
13794,-0.0
13795,-1.3517390516227177
13796,-0.0
13797,-0.0
13798,-0.0
13799,-0.0
13800,-0.0
13801,-0.0
13802,-0.0
13803,-0.0
13804,-0.0
13805,-0.0
13806,-0.0
13807,-0.0
13808,-2.430691839620691
13809,-0.0
13810,-0.0
13811,0.0
13812,-0.0
13813,-4.636431057596301
13814,-0.0
13815,-0.0
13816,-0.0
13817,-0.0
13818,-0.23831609028117035
13819,-1.7237602350441543
13820,-0.0
13821,-0.0
13822,-0.3030355418484934
13823,-0.0
13824,-12.119229558886426
13825,-0.0
13826,0.0
13827,-0.0
13828,0.0
13829,-0.0
13830,-0.0
13831,-1.8197874639986147
13832,-0.0
13833,-0.0
13834,-0.0
13835,-0.0
13836,-0.0
13837,-0.0
13838,-0.0
13839,-6.224211512065911
13840,-0.0
13841,-0.0
13842,0.0
13843,-0.651005147718653
13844,-0.0
13845,0.0
13846,0.0
13847,-0.9901086894934926
13848,-0.0
13849,0.0
13850,-1.899735648811459
13851,-0.0
13852,-0.8979807469764678
13853,-0.0
13854,-0.0
13855,-0.0
13856,-0.13745269519561323
13857,-0.0
13858,-0.0
13859,0.0
13860,-0.0
13861,-0.0
13862,-0.0
13863,-1.5578250398430429
13864,-0.0
13865,-0.0
13866,-12.870511518682465
13867,0.0
13868,-0.0
13869,-0.0
13870,-0.0
13871,-0.0
13872,-0.0
13873,0.0
13874,0.0
13875,-6.929161913589961
13876,0.0
13877,-0.0
13878,-2.8636892234715154
13879,-0.0
13880,-0.0
13881,-0.0
13882,0.0
13883,-0.0
13884,-0.0
13885,-0.0
13886,-0.0
13887,-0.0
13888,-0.0
13889,-0.0
13890,0.0
13891,-0.0
13892,-0.0
13893,-0.058487707277086645
13894,-11.699841441682464
13895,-0.0
13896,0.0
13897,-9.11152657857953
13898,-0.0
13899,-0.0
13900,-4.580839487336395
13901,-0.0
13902,-0.0
13903,0.0
13904,-2.560872018576961
13905,-0.0
13906,-0.0
13907,-0.0
13908,-0.0
13909,-3.7889543920156243
13910,-0.5167093010890556
13911,-0.0
13912,-0.0
13913,-12.727797871222695
13914,-4.341935107034044
13915,-0.0
13916,0.0
13917,-0.5830755458409334
13918,-0.0
13919,-0.0
13920,-0.0
13921,-0.957908055985306
13922,-0.0
13923,-0.1299978805168389
13924,-0.0
13925,-2.012919069074411
13926,-0.0
13927,-1.3203581601117258
13928,0.0
13929,-5.281798056365321
13930,0.0
13931,-0.0
13932,-0.0
13933,-3.415512098290395
13934,-0.0
13935,-9.38989837636847
13936,-0.0
13937,-0.0
13938,-0.0
13939,-0.0
13940,0.0
13941,-0.0
13942,-5.690740684040638
13943,-1.8297753431778712
13944,-0.0
13945,0.0
13946,-0.0
13947,-0.0
13948,-0.0
13949,-8.763930937453912
13950,-0.0
13951,-0.7952213786003928
13952,-1.6368795789584574
13953,-0.0
13954,-0.0
13955,-12.614850768391172
13956,-0.0
13957,-0.0
13958,-0.0
13959,-1.2314715870383963
13960,-0.0
13961,-0.0
13962,-4.463692206913914
13963,-0.0
13964,0.0
13965,-0.0
13966,-1.8603921028572477
13967,-0.0
13968,0.0
13969,-0.0
13970,-0.0
13971,-0.0
13972,-17.039052237013642
13973,-0.0
13974,0.0
13975,-0.0
13976,0.0
13977,-0.0
13978,-7.081250541957937
13979,0.0
13980,-0.0
13981,-0.0
13982,-0.0
13983,-0.0
13984,-2.0491511535580664
13985,-0.0
13986,0.0
13987,-0.0
13988,-1.848854131416182
13989,-1.773735560995992
13990,-1.888401272730258
13991,-0.0
13992,-1.201713199276666
13993,-0.0
13994,-0.0
13995,-0.0
13996,-0.0
13997,-0.22067383649185218
13998,-4.059602887015076
13999,-0.0
14000,-0.43250937908957826
14001,-0.0
14002,-0.0
14003,0.0
14004,0.0
14005,-0.0
14006,-0.7992457251532585
14007,-7.162822351170302
14008,-0.23295721463655586
14009,-0.0
14010,-0.0
14011,0.0
14012,-4.846036082014792
14013,-0.0
14014,-0.0
14015,-0.0
14016,-0.0
14017,-0.0
14018,-0.0
14019,-0.0
14020,-0.0
14021,-5.317096605663581
14022,-0.0
14023,-0.9573723565915983
14024,-0.0
14025,-0.0
14026,-7.934259674322473
14027,-0.9954993377822074
14028,-0.0
14029,-1.2135375381341857
14030,0.0
14031,-0.0
14032,-0.0
14033,-3.1046850341984498
14034,-1.0684308391753776
14035,-0.0
14036,-0.0
14037,-0.0
14038,-0.8057618154234224
14039,-0.0
14040,-1.6954222474183513
14041,-0.0
14042,-0.0
14043,-3.051662402136969
14044,-0.0
14045,-0.0
14046,-0.969324642397824
14047,-0.0
14048,0.0
14049,0.0
14050,0.0
14051,-0.0
14052,-0.0
14053,-0.0
14054,-12.689082091600254
14055,-0.0
14056,-0.0
14057,-0.0
14058,-0.0
14059,-2.9865266543016573
14060,0.0
14061,-6.484553760173824
14062,-1.5722093297109956
14063,-0.0
14064,-0.0
14065,-3.1567554206820994
14066,-0.0
14067,-0.0
14068,-1.3151365431498205
14069,-0.0
14070,-0.0
14071,-2.2956669103808856
14072,-0.0
14073,-3.1169432770927
14074,-0.0
14075,-0.34781027943360804
14076,-8.62867209061021
14077,0.0
14078,-0.0
14079,0.0
14080,-0.0
14081,-0.0
14082,-0.0
14083,-1.4277755564149655
14084,-0.0
14085,-0.0
14086,-0.0
14087,-0.0
14088,-0.0
14089,-4.749276724807996
14090,-0.0
14091,-0.0
14092,0.0
14093,-0.4652503905779667
14094,-0.0
14095,0.0
14096,-0.0
14097,-13.736025660346925
14098,-0.0
14099,0.0
14100,-0.0
14101,-0.3458614158122225
14102,-1.1740066101264566
14103,-0.0
14104,-1.0660084259957543
14105,-0.0
14106,-0.0
14107,-1.6323487833121513
14108,-1.508851717563615
14109,-1.579606961051821
14110,-0.0
14111,-0.0
14112,-4.3545350316249865
14113,-0.2981378242706974
14114,0.0
14115,-0.0
14116,-0.0
14117,0.0
14118,0.0
14119,-0.0
14120,0.0
14121,-2.978560155227085
14122,0.0
14123,-0.0
14124,-14.769875177761733
14125,-0.0
14126,-0.0
14127,-1.5376248605447047
14128,-10.507706400977742
14129,-0.0
14130,-0.043563297182559454
14131,-0.0
14132,-0.0
14133,-0.0
14134,-0.0
14135,-0.0
14136,-0.0
14137,-1.7273992236730888
14138,-0.0
14139,-0.0
14140,-10.875329027159438
14141,-0.0
14142,-0.0
14143,-0.0
14144,-0.0
14145,-0.6699824169731817
14146,-0.0
14147,-0.0
14148,-2.164058149809191
14149,-0.0
14150,-0.0
14151,-5.783057603310312
14152,-0.0
14153,-0.15419989989780788
14154,-0.0
14155,-0.2657787637609567
14156,-0.0
14157,-0.0
14158,0.0
14159,-0.35421104250461655
14160,-0.0
14161,-0.0
14162,-0.0
14163,0.0
14164,-0.0
14165,-0.0
14166,-0.0
14167,-0.0
14168,-0.0
14169,-0.0569927560217814
14170,-1.2312682156750419
14171,-0.0
14172,0.0
14173,-0.0
14174,-0.0
14175,-0.8608357167239183
14176,-0.0
14177,-3.9044854902880113
14178,-0.0
14179,-0.0
14180,-0.0
14181,-0.0
14182,0.0
14183,-2.6910470651999554
14184,-0.0
14185,-0.0
14186,-0.0
14187,0.0
14188,0.0
14189,-0.0
14190,-0.0
14191,-0.0
14192,-0.0
14193,-0.0
14194,-0.0
14195,-0.0
14196,-0.0
14197,-0.0
14198,-0.0
14199,-0.0
14200,-0.0
14201,-0.0
14202,0.0
14203,0.0
14204,0.0
14205,-0.0
14206,-0.0
14207,0.0
14208,-1.894585186259769
14209,-0.0
14210,-0.0
14211,-0.0
14212,-0.0
14213,-0.0
14214,-1.740670639565832
14215,0.0
14216,-0.0
14217,-0.0
14218,-0.0
14219,-0.0
14220,0.0
14221,0.0
14222,-0.0
14223,0.0
14224,0.0
14225,-0.0
14226,-0.0
14227,-0.0
14228,0.0
14229,0.0
14230,0.0
14231,-0.0
14232,-0.0
14233,-0.0
14234,-3.5175402323566645
14235,-0.0
14236,-0.0
14237,-0.0
14238,-0.0
14239,-0.0
14240,-0.0
14241,-0.0
14242,-0.0
14243,-0.0
14244,-0.0
14245,-0.0
14246,-0.0
14247,-0.0
14248,-0.0
14249,-0.0
14250,-0.17250185038396326
14251,-0.0
14252,-0.0
14253,-0.0
14254,-0.0
14255,0.0
14256,-0.0
14257,0.0
14258,0.0
14259,-0.0
14260,-0.13108288723951234
14261,-1.671180486885432
14262,-9.737214958751688
14263,-2.3505948140988426
14264,-1.5405835308369344
14265,-0.0
14266,-0.0
14267,-1.120868846729087
14268,-0.0
14269,-0.0
14270,-0.0
14271,-0.0
14272,-0.0
14273,-5.589182290855301
14274,-0.0
14275,-0.0
14276,-0.0
14277,-0.0
14278,-7.373650667358729
14279,0.0
14280,-0.0
14281,-0.0
14282,-0.0
14283,-0.0
14284,-6.513185899145733
14285,-1.042983709844283
14286,-0.0
14287,-1.7228069075620462
14288,-0.0
14289,-0.0
14290,-7.543563568028709
14291,-0.0
14292,-3.950282849818833
14293,-0.0
14294,-0.0
14295,-0.0
14296,-0.0
14297,-0.0
14298,-1.6089193015895067
14299,0.0
14300,-0.0
14301,-0.0
14302,0.0
14303,-0.0
14304,-0.0
14305,-0.0
14306,-0.0
14307,-0.0
14308,0.0
14309,-0.0
14310,-0.0
14311,-0.0
14312,-0.0
14313,-0.0
14314,-7.262254744864767
14315,-0.0
14316,-0.0
14317,-0.0
14318,0.0
14319,-0.0
14320,-0.0
14321,-0.0
14322,0.0
14323,-0.0
14324,-0.0
14325,-0.0
14326,-0.0
14327,-0.0
14328,-0.0
14329,-0.0
14330,-0.0
14331,-0.5762098927417583
14332,-0.0
14333,-0.045968755116839344
14334,-0.0
14335,-0.0
14336,0.0
14337,-0.0
14338,-2.849319534544976
14339,-0.0
14340,-0.0
14341,0.0
14342,-0.7986020520451963
14343,-1.5744751173375435
14344,-0.0
14345,-0.0
14346,-0.9196103414533169
14347,-0.36274254893757063
14348,-0.8091288331791509
14349,-0.0
14350,-0.2883582504585945
14351,-0.0
14352,-0.0
14353,0.0
14354,-0.0
14355,-0.2518839302313338
14356,-0.0
14357,-1.0963351806388046
14358,-0.0
14359,-0.0
14360,0.0
14361,-2.356508375354295
14362,-1.5217757520719553
14363,-0.0
14364,-0.0
14365,-2.7181120681792286
14366,-0.0
14367,0.0
14368,0.0
14369,0.0
14370,-0.0
14371,-0.0
14372,-0.0
14373,-3.2058651874560384
14374,-0.0
14375,-0.0
14376,-1.9368719977445876
14377,-0.0
14378,-0.0
14379,-0.0
14380,-12.023107922979031
14381,-0.0
14382,-0.0
14383,-0.0
14384,-0.0
14385,-0.9848261920313556
14386,-0.0
14387,0.0
14388,-0.0
14389,-0.0
14390,-0.0
14391,0.0
14392,-0.0
14393,-0.0
14394,-1.6972070755419866
14395,-0.0
14396,-0.7760572950410118
14397,-19.047936092395748
14398,-0.0
14399,0.0
14400,-0.626677685038841
14401,-0.0
14402,-0.0
14403,-0.4804464190490159
14404,-3.514080449075832
14405,0.0
14406,-0.0
14407,-0.0
14408,-0.0
14409,-0.0
14410,-0.0
14411,-0.0
14412,-0.0
14413,-0.0
14414,-0.0
14415,-0.0
14416,-1.2854498522797329
14417,-0.0
14418,-0.0
14419,-10.169381466150087
14420,-0.10275029272046501
14421,-0.0
14422,-2.9549378435601383
14423,0.0
14424,-1.1406701953227008
14425,-0.6654677504837891
14426,-0.0
14427,0.0
14428,0.0
14429,-0.0
14430,-0.8251733036762668
14431,-0.0
14432,-0.0
14433,-0.0
14434,-0.0
14435,-0.0
14436,-0.0
14437,-0.0
14438,-0.0
14439,-0.0
14440,-0.0
14441,-1.176661369169483
14442,-0.0
14443,-0.0
14444,-0.0
14445,-12.37369202506027
14446,-0.0
14447,-0.0
14448,-0.5561644930358185
14449,-0.0
14450,-0.0
14451,-0.0
14452,-0.0
14453,-0.0
14454,0.0
14455,-0.0
14456,-0.0
14457,-0.4846546015088971
14458,-0.0
14459,-0.0
14460,-3.3696983066945294
14461,-9.124139033483829
14462,-0.0
14463,-0.0
14464,-0.0
14465,0.0
14466,-0.0
14467,-21.666325214426987
14468,0.0
14469,-0.0
14470,-0.0
14471,-0.0
14472,0.0
14473,-0.0
14474,-0.0
14475,-2.73477563820835
14476,-18.67463536547855
14477,-1.0907573042804684
14478,-12.524560033747905
14479,-0.0
14480,-0.0
14481,0.0
14482,-0.0
14483,-0.0
14484,-0.3632191542344079
14485,-0.9373899444118922
14486,-0.0
14487,0.0
14488,-1.2298451131677115
14489,-0.0
14490,0.0
14491,-3.5161058820466664
14492,-0.0
14493,-0.0
14494,-0.18572974806967735
14495,-1.1046838125170826
14496,0.0
14497,-0.0
14498,-0.0
14499,-0.0
14500,0.0
14501,0.0
14502,-0.0
14503,0.0
14504,-2.6399588442387087
14505,-0.0
14506,-0.0
14507,0.0
14508,-0.0
14509,-3.8350321834561965
14510,-0.0
14511,-5.621159429739215
14512,0.0
14513,-0.1072759379296329
14514,0.0
14515,-0.4020255724955553
14516,-3.06359303214888
14517,-0.0
14518,-0.0
14519,-0.0
14520,-0.0
14521,-0.0
14522,-2.0246640097373563
14523,-0.0
14524,-0.0
14525,-0.0
14526,-0.0
14527,-0.0
14528,-0.5380729459079077
14529,-0.0
14530,-0.0
14531,0.0
14532,-3.666298417495101
14533,-0.0
14534,0.0
14535,-0.0
14536,-0.0
14537,-2.9292786392814696
14538,-0.0
14539,-0.0
14540,-1.6289231854044546
14541,0.0
14542,-1.18786209151223
14543,-3.4621091314143353
14544,-0.6773567864339869
14545,-0.0
14546,-0.0
14547,-0.0
14548,-0.0
14549,-0.0
14550,-0.0
14551,-1.8912263160284033
14552,-0.0
14553,-0.0
14554,-1.6697697822279376
14555,-0.0
14556,-0.36593163597883277
14557,-1.4902167430458564
14558,0.0
14559,-0.0
14560,0.0
14561,-1.8088154653187734
14562,-0.0
14563,-0.0
14564,-1.3051204649492891
14565,-0.0
14566,-8.631476544089805
14567,-1.652429048551658
14568,-0.0
14569,-0.0
14570,-4.32610820028689
14571,0.0
14572,-0.0
14573,-1.307003625156534
14574,-0.0
14575,-0.0
14576,-0.0
14577,-0.0
14578,0.0
14579,0.0
14580,-0.0
14581,-0.0
14582,-0.0
14583,-1.0272603232709552
14584,-1.0271141101740804
14585,-0.0
14586,-0.0
14587,-0.0
14588,-0.9607592070892472
14589,-1.2648869212988838
14590,0.0
14591,-0.0
14592,-1.4231961474432788
14593,-0.0
14594,-0.0
14595,-0.0
14596,0.0
14597,-0.0
14598,-0.0
14599,0.0
14600,-0.0
14601,-0.0
14602,-0.0
14603,-0.0
14604,-3.799417310689901
14605,0.0
14606,0.0
14607,-0.0
14608,-2.63901066061761
14609,-1.5713927613811651
14610,0.0
14611,-0.0
14612,-7.689414261094482
14613,-6.907889139911313
14614,-0.0
14615,-0.0
14616,-1.0511085834203504
14617,-0.0
14618,-0.0
14619,-0.7951113684333728
14620,-0.0
14621,0.0
14622,-1.2163190694095427
14623,-0.0
14624,-0.0
14625,-0.0
14626,-0.0
14627,-1.6968445309291473
14628,-0.0
14629,0.0
14630,0.0
14631,0.0
14632,0.0
14633,-1.6571448181468367
14634,-0.0
14635,0.0
14636,-0.0
14637,-0.0
14638,-0.0
14639,-0.0
14640,-0.0
14641,-0.0
14642,-0.0
14643,-4.331382325237899
14644,-0.0
14645,-0.0
14646,-0.0
14647,-12.802078121446604
14648,-0.0
14649,-0.0
